url,name,street_address,city,state,zip,id,grades,type,students,rating,probation_status,asian,black,hispanic,white,other,low_income,diverse_learners,limited_english,mobility_rate,chronic_truancy
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609996,HOLDEN,1104 W 31ST St,Chicago,IL,60608,609996,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,515,Level 1+,Good Standing,0.18,0.08,0.61,0.12,0.01,0.91,0.12,0.26,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609997,HOLMES,955 W GARFIELD Blvd,Chicago,IL,60621,609997,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,205,Level 2,Intensive Support,0,0.97,0.03,0,0.01,0.98,0.14,0.01,0.63,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609768,HOPE HS,5515 S LOWE Ave,Chicago,IL,60621,609768,"9, 10, 11, 12",Neighborhood,141,Level 2,Intensive Support,0,0.85,0.11,0.03,0.01,0.99,0.37,0.06,0.37,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400043,HOPE INSTITUTE,1628 W WASHINGTON,Chicago,IL,60612,609768,"K, 1, 2, 3, 4, 5",Contract,346,Level 2+,Good Standing,0,0.92,0.06,0.02,0.01,0.89,0.21,0.01,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400167,HORIZON - SOUTHWEST,5401 S WESTERN Ave,Chicago,IL,60609,,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10",Charter,658,Level 1,Not Applicable,0,0.33,0.67,0,0,0.97,0.14,0.22,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610000,HOWE,720 N LOREL Ave,Chicago,IL,60644,610000,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,483,Level 1,Good Standing,0,0.95,0.03,0,0.01,0.98,0.15,0.01,0.28,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610002,HOYNE,8905 S CRANDON Ave,Chicago,IL,60617,610002,"K, 1, 2, 3",Neighborhood,255,Level 1,Good Standing,0,0.97,0.02,0,0.01,0.83,0.11,0,0.13,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609741,HUBBARD HS,6200 S HAMLIN Ave,Chicago,IL,60629,609741,"11, 12",Neighborhood,1741,Level 1,Good Standing,0,0.07,0.89,0.02,0.01,0.97,0.13,0.14,0.13,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610005,HUGHES C,4247 W 15TH St,Chicago,IL,60623,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,280,Level 2+,Good Standing,0,0.97,0.02,0,0.01,0.98,0.14,0,0.36,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610368,HUGHES L,240 W 104TH St,Chicago,IL,60628,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,490,Level 2+,Intensive Support,0,0.95,0.04,0,0.01,0.95,0.26,0.03,0.3,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610006,HURLEY,3849 W 69TH Pl,Chicago,IL,60629,610006,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,861,Level 1,Good Standing,0,0.01,0.99,0,0.01,0.91,0.09,0.32,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609713,HYDE PARK HS,6220 S STONY ISLAND Ave,Chicago,IL,60637,609713,"9, 10, 11, 12",Neighborhood,710,Level 2,Intensive Support,0,0.98,0.01,0,0.01,0.98,0.21,0,0.53,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610384,INFINITY HS,3120 S KOSTNER Ave,Chicago,IL,60623,610384,"9, 10, 11, 12",Small,402,Level 1+,Good Standing,0,0.01,0.98,0.01,0,0.94,0.13,0.12,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400104,INSTITUTO - HEALTH,2520 S WESTERN Ave,Chicago,IL,60608,400104,"9, 10, 11, 12",Charter,751,Level 1,Not Applicable,0,0.03,0.96,0.01,0,0.99,0.19,0.19,0.04,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400148,INSTITUTO - LOZANO HS,2570 S BLUE ISLAND Ave,Chicago,IL,60608,400148,"9, 10, 11, 12",Charter,77,Level 2,Not Applicable,0,0,0.99,0,0.01,0.9,0.15,0.28,0.65,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400164,INSTITUTO - LOZANO MASTERY HS,2520 S WESTERN Ave,Chicago,IL,60608,400164,"9, 10, 11, 12",Charter,32,Level 2,Not Applicable,0,0.03,0.97,0,0,0.97,0.06,0.09,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610078,INTER-AMERICAN,851 W WAVELAND Ave,Chicago,IL,60613,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,708,Level 1+,Good Standing,0.01,0.03,0.84,0.11,0.01,0.52,0.1,0.32,0.03,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400162,INTRINSIC HS,4540 W BELMONT Ave,Chicago,IL,60641,400162,"6, 7, 8, 9, 10, 11, 12",Charter,964,Level 1+,Not Applicable,0.02,0.05,0.87,0.05,0.01,0.81,0.16,0.1,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610121,IRVING,749 S OAKLEY Blvd,Chicago,IL,60612,610121,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,466,Level 1,Good Standing,0.01,0.76,0.21,0.01,0.02,0.88,0.17,0.06,0.15,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610060,JACKSON A,1340 W HARRISON St,Chicago,IL,60607,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,560,Level 1+,Good Standing,0.18,0.31,0.31,0.16,0.03,0.38,0.07,0.1,0.04,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610369,JACKSON M,917 W 88TH St,Chicago,IL,60620,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,330,Level 3,Intensive Support,0,0.97,0.02,0,0.01,0.96,0.19,0,0.32,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610010,JAHN,3149 N WOLCOTT Ave,Chicago,IL,60657,610010,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,344,Level 2,Provisional Support,0.02,0.13,0.58,0.22,0.06,0.6,0.2,0.17,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610011,JAMIESON,5650 N MOZART St,Chicago,IL,60659,610011,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,886,Level 1+,Good Standing,0.27,0.05,0.32,0.31,0.05,0.72,0.14,0.26,0.15,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609783,JEFFERSON HS,1100 S HAMILTON Ave,Chicago,IL,60612,609783,"6, 7, 8, 9, 10, 11, 12",Citywide-Option,213,Inability to Rate,Good Standing,0.01,0.75,0.19,0.04,0.01,0.89,0.35,0.03,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610012,JENNER,1119 N CLEVELAND Ave,Chicago,IL,60610,610012,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,238,Level 2+,Intensive Support,0,0.98,0.01,0,0,0.99,0.17,0,0.25,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610271,JENSEN,3030 W HARRISON St,Chicago,IL,60612,610271,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,427,Level 2,Provisional Support,0,0.95,0.04,0.01,0,0.99,0.14,0.02,0.34,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610274,JOHNSON,1420 S ALBANY Ave,Chicago,IL,60623,610274,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,468,Level 2+,Intensive Support,0,0.96,0.02,0,0.01,0.99,0.12,0,0.26,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609678,JONES HS,700 S STATE St,Chicago,IL,60605,,"9, 10, 11, 12",Selective enrollment,1809,Level 1+,Good Standing,0.13,0.16,0.29,0.39,0.04,0.4,0.07,0.01,0.01,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609805,JOPLIN,7931 S HONORE St,Chicago,IL,60620,609805,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,409,Level 1,Good Standing,0,0.99,0.01,0,0.01,0.95,0.16,0,0.38,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609865,JORDAN,7414 N WOLCOTT Ave,Chicago,IL,60626,609865,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,520,Level 2+,Provisional Support,0.01,0.31,0.63,0.03,0.02,0.98,0.16,0.44,0.23,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609764,JUAREZ HS,2150 S LAFLIN St,Chicago,IL,60608,609764,"9, 10, 11, 12",Neighborhood,1586,Level 2+,Good Standing,0.01,0.03,0.94,0.01,0.02,0.96,0.15,0.18,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609762,JULIAN HS,10330 S ELIZABETH St,Chicago,IL,60643,609762,"9, 10, 11, 12",Neighborhood,594,Level 2,Intensive Support,0,0.99,0.01,0,0,0.97,0.21,0,0.26,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610015,JUNGMAN,1746 S MILLER St,Chicago,IL,60608,610015,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,285,Level 1,Good Standing,0,0.11,0.87,0.01,0.01,0.95,0.27,0.46,0.21,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609920,KANOON,2233 S KEDZIE Ave,Chicago,IL,60623,609920,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,665,Level 2+,Good Standing,0,0.01,0.98,0,0,0.99,0.1,0.47,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610084,KELLER,3020 W 108TH St,Chicago,IL,60655,,"1, 2, 3, 4, 5, 6, 7, 8",Regional gifted center,240,Level 1+,Good Standing,0.19,0.35,0.11,0.3,0.05,0.2,0.03,0.02,0.04,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609925,KELLMAN,3030 W ARTHINGTON St,Chicago,IL,60612,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,341,Level 2+,Provisional Support,0,1,0,0,0,0.99,0.05,0,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610016,KELLOGG,9241 S LEAVITT St,Chicago,IL,60643-631,610016,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,250,Level 1+,Good Standing,0,0.82,0.04,0.1,0.05,0.36,0.14,0,0.15,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609715,KELLY HS,4136 S CALIFORNIA Ave,Chicago,IL,60632,609715,"9, 10, 11, 12",Neighborhood,1943,Level 2+,Good Standing,0.14,0.04,0.81,0.01,0.01,0.95,0.16,0.23,0.42,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609716,KELVYN PARK HS,4343 W WRIGHTWOOD Ave,Chicago,IL,60639,609716,"7, 8",Neighborhood,519,Level 2,Intensive Support,0,0.07,0.9,0.02,0.01,0.93,0.17,0.31,0.3,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609718,KENNEDY HS,6325 W 56TH St,Chicago,IL,60638,609718,"9, 10, 11, 12",Neighborhood,1650,Level 2+,Good Standing,0.01,0.04,0.71,0.23,0.01,0.67,0.17,0.07,0.16,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609746,KENWOOD HS,5015 S BLACKSTONE Ave,Chicago,IL,60615,609746,"9, 10, 11, 12",Neighborhood,1769,Level 1+,Good Standing,0.03,0.85,0.04,0.04,0.03,0.6,0.06,0.01,0.12,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610019,KERSHAW,6450 S LOWE Ave,Chicago,IL,60621,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,259,Level 2+,Good Standing,0,0.98,0.02,0,0,0.92,0.15,0,0.08,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610022,KILMER,6700 N GREENVIEW Ave,Chicago,IL,60626,610022,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,824,Level 2+,Good Standing,0.1,0.25,0.52,0.1,0.03,0.94,0.21,0.54,0.19,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610299,KING ES,644 W 71ST St,Chicago,IL,60621,610299,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,244,Level 2,Provisional Support,0,0.98,0.03,0,0,0.99,0.13,0,0.44,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609751,KING HS,4445 S DREXEL Blvd,Chicago,IL,60653,609751,"9, 10, 11, 12",Selective enrollment,632,Level 1+,Good Standing,0.01,0.93,0.04,0.01,0.01,0.79,0.1,0.02,0.04,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610026,KINZIE,5625 S MOBILE Ave,Chicago,IL,60638,610026,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,685,Level 1+,Good Standing,0.01,0.04,0.7,0.25,0.01,0.63,0.23,0.14,0.13,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610027,KIPLING,9351 S LOWE Ave,Chicago,IL,60620,610027,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,309,Level 2+,Good Standing,0,0.98,0.01,0,0.01,0.81,0.12,0,0.2,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400044,KIPP - ASCEND,1616 S AVERS Ave,Chicago,IL,60623,,"6, 7, 8",Charter,881,Level 1,Not Applicable,0,0.95,0.04,0.01,0,0.96,0.12,0.01,0.06,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400163,KIPP CHICAGO - BLOOM,5515 S LOWE Ave,Chicago,IL,60621,,"6, 7, 8",Charter,319,Level 1+,Not Applicable,0,0.98,0,0,0.01,0.93,0.15,0,0.15,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400146,KIPP CHICAGO - CREATE,4818 W OHIO St,Chicago,IL,60644-,,"6, 7, 8",Charter,306,Level 2,Not Applicable,0,0.98,0.02,0,0,0.93,0.15,0,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400180,KIPP ONE,730 N PULASKI,Chicago,IL,60624-106,,"K, 1, 2, 3, 4, 5",Charter,180,Inability to Rate,,0,0.85,0.15,0.01,0,0.98,0.11,0.04,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610030,KOZMINSKI,936 E 54TH St,Chicago,IL,60615,610030,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,271,Level 2,Intensive Support,0.01,0.97,0.02,0,0,0.93,0.16,0.02,0.2,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609719,LAKE VIEW HS,4015 N ASHLAND Ave,Chicago,IL,60613,609719,"9, 10, 11, 12",Neighborhood,1285,Level 1,Good Standing,0.04,0.11,0.7,0.13,0.03,0.8,0.15,0.05,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609720,LANE TECH HS,2501 W ADDISON St,Chicago,IL,60618,609719,"6, 7, 8, 9, 10, 11, 12",Selective enrollment,4187,Level 1+,Good Standing,0.11,0.08,0.41,0.37,0.03,0.49,0.05,0.01,0.02,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609869,LANGFORD,6010 S THROOP St,Chicago,IL,60636,609869,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,314,Level 2,Intensive Support,0,0.97,0.03,0,0,0.98,0.09,0.01,0.26,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609993,LARA,4619 S WOLCOTT Ave,Chicago,IL,60609,609993,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,472,Level 1+,Good Standing,0,0.04,0.96,0.01,0,0.97,0.11,0.45,0.21,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610033,LASALLE,1734 N ORLEANS St,Chicago,IL,60614,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,559,Level 1+,Good Standing,0.08,0.3,0.21,0.33,0.08,0.31,0.12,0.03,0.05,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610520,LASALLE II,1148 N HONORE St,Chicago,IL,60622,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,590,Level 1+,Good Standing,0.03,0.2,0.41,0.3,0.06,0.39,0.14,0.06,0.03,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610208,LAVIZZO,138 W 109TH St,Chicago,IL,60628,610208,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,347,Level 1+,Good Standing,0,0.98,0.02,0,0,0.98,0.14,0.01,0.42,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610034,LAWNDALE,3500 W DOUGLAS Blvd,Chicago,IL,60623,610034,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,296,Level 2,Intensive Support,0,1,0,0,0,0.99,0.11,0,0.35,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400151,LEARN - 7,3021 W CARROLL Ave,Chicago,IL,60612,,"K, 1, 2, 3, 4, 5",Charter,340,Level 2,Not Applicable,0,0.95,0.04,0,0,0.92,0.09,0.02,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400046,LEARN - BUTLER,1132 S HOMAN Ave,Chicago,IL,60624,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,638,Level 2,Not Applicable,0,0.99,0.01,0,0,0.9,0.09,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400047,LEARN - CAMPBELL,212 S FRANCISCO Ave,Chicago,IL,60612,,"K, 1, 2, 3, 4, 5",Charter,423,Level 2+,Not Applicable,0,0.94,0.06,0,0,0.97,0.09,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400048,LEARN - EXCEL,3021 W CARROLL Ave,Chicago,IL,60612,,"K, 1, 2, 3, 4, 5",Charter,430,Level 1,Not Applicable,0,0.97,0.02,0,0.01,0.95,0.12,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400165,LEARN - MIDDLE,3021 W CARROLL Ave,Chicago,IL,60612,,"6, 7, 8",Charter,275,Level 1+,Not Applicable,0,0.98,0.01,0,0.01,0.96,0.18,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400111,LEARN - PERKINS,1700 W 83RD St,Chicago,IL,60620,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,489,Level 2+,Not Applicable,0,1,0,0,0,0.81,0.1,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400107,LEARN - SOUTH CHICAGO,8914 S BUFFALO Ave,Chicago,IL,60617,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,463,Level 2+,Not Applicable,0,0.88,0.12,0,0,0.83,0.12,0.09,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610291,LEE,6448 S TRIPP Ave,Chicago,IL,60629,610291,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,852,Level 1+,Good Standing,0.01,0.01,0.97,0.02,0,0.95,0.14,0.26,0.08,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400049,LEGACY,4217 W 18TH St,Chicago,IL,60623,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,462,Level 1,Not Applicable,0,0.98,0.02,0,0,0.91,0.14,0,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400119,LEGAL PREP HS,4319 W WASHINGTON Blvd,Chicago,IL,60612,,"9, 10, 11, 12",Charter,289,Level 2+,Not Applicable,0,0.99,0.01,0,0,0.95,0.21,0,0.3,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610305,LELAND,512 S LAVERGNE Ave,Chicago,IL,60644,610305,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,476,Level 2+,Good Standing,0,0.98,0.01,0,0,0.96,0.17,0,0.41,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610298,LENART,8101 S LASALLE St,Chicago,IL,60620,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Regional gifted center,292,Level 1+,Good Standing,0.16,0.59,0.07,0.13,0.07,0.3,0.05,0.02,0.03,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610036,LEWIS,1431 N LEAMINGTON Ave,Chicago,IL,60651,610036,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,464,Level 2,Intensive Support,0,0.74,0.25,0,0.01,0.79,0.11,0.14,0.29,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610037,LIBBY,5300 S LOOMIS Blvd,Chicago,IL,60609,610037,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,365,Level 1,Provisional Support,0,0.75,0.24,0,0.01,0.98,0.22,0.14,0.41,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610038,LINCOLN,615 W KEMPER Pl,Chicago,IL,60614,610038,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,861,Level 1+,Good Standing,0.09,0.13,0.11,0.61,0.06,0.17,0.06,0.08,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609738,LINCOLN PARK HS,2001 N ORCHARD St,Chicago,IL,60614,609738,"9, 10, 11, 12",Neighborhood,2113,Level 1+,Good Standing,0.12,0.21,0.36,0.28,0.04,0.54,0.08,0.04,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610391,LINDBLOM HS,6130 S WOLCOTT Ave,Chicago,IL,60636,610391,"6, 7, 8, 9, 10, 11, 12",Selective enrollment,1289,Level 1+,Good Standing,0.01,0.72,0.24,0.02,0.01,0.66,0.06,0.01,0.03,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400137,LITTLE BLACK PEARL HS,1060 E 47TH St,Chicago,IL,60653,,"9, 10, 11, 12",Charter,124,Level 2+,Good Standing,0,0.98,0,0,0.02,0.87,0.19,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609834,LITTLE VILLAGE,2620 S LAWNDALE Ave,Chicago,IL,60623,609834,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,827,Level 1,Good Standing,0,0.01,0.99,0,0,0.98,0.11,0.48,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610040,LLOYD,2103 N LAMON Ave,Chicago,IL,60639,610040,"K, 1, 2, 3, 4, 5",Neighborhood,1159,Level 1,Good Standing,0,0.02,0.96,0.01,0.01,0.95,0.12,0.54,0.17,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400011,LOCKE A,3141 W JACKSON Blvd,Chicago,IL,60612,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,536,Inability to Rate,Not Applicable,0,0.98,0.01,0,0.01,0.9,0.09,0,0.05,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610041,LOCKE J,2828 N OAK PARK Ave,Chicago,IL,60634,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1344,Level 1+,Good Standing,0.02,0.03,0.84,0.11,0.02,0.92,0.16,0.29,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610325,LOGANDALE,3212 W GEORGE St,Chicago,IL,60618,610325,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,769,Level 1+,Good Standing,0,0.06,0.91,0.02,0.01,0.94,0.12,0.34,0.31,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610541,LORCA,3231 N SPRINGFIELD Ave,Chicago,IL,60618,610541,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,849,Level 1+,Good Standing,0,0.01,0.93,0.05,0.01,0.95,0.15,0.44,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610043,LOVETT,6333 W BLOOMINGDALE Ave,Chicago,IL,60639,610043,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,389,Level 1+,Good Standing,0,0.84,0.16,0,0.01,0.92,0.11,0.06,0.2,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610044,LOWELL,3320 W HIRSCH St,Chicago,IL,60651,610044,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,521,Level 2+,Good Standing,0,0.21,0.78,0.01,0.01,0.96,0.28,0.31,0.19,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610029,LOZANO,1501 N GREENVIEW Ave,Chicago,IL,60642,610029,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,232,Level 1,Good Standing,0,0.14,0.8,0.03,0.03,0.91,0.29,0.49,0.23,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610046,LYON,2941 N MCVICKER Ave,Chicago,IL,60634,610046,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1502,Level 1,Good Standing,0.01,0.03,0.89,0.06,0.02,0.94,0.12,0.33,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610215,MADERO,3202 W 28TH St,Chicago,IL,60623,610215,"6, 7, 8",Neighborhood,335,Level 1,Good Standing,0,0.01,0.99,0,0,0.97,0.15,0.16,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610047,MADISON,7433 S DORCHESTER Ave,Chicago,IL,60619,610047,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,243,Level 2,Provisional Support,0,0.98,0.02,0,0,0.98,0.12,0.03,0.35,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610581,MAGIC JOHNSON - BRAINERD HS,8908 S ASHLAND Ave,Chicago,IL,60620-495,610581,"9, 10, 11, 12",Citywide-Option,157,Level 2,Provisional Support,0,0.93,0.06,0,0.01,0.94,0.2,0,,
